fips,County,ST,stover_removal,corn_yield_Mg_ha,soy_yield_Mg_ha,stover_yield_Mg_ha,dSOC_MgCO2e_ha,N2O_MgCO2e_ha,area_ha,GHG_MgCO2e_ha,corn_prod_Mt_y,soy_prod_Mt_y,stover_prod_Mt_y,dSOC_MtCO2e,N2O_MtCO2e,GHG_MtCO2e
18123,Perry,IN,no_stover_BAU,14.073183355404124,4.683831376277026,0.0,206.7223589583112,1.6931299707289211,7082.005,-205.02922898758226,0.04983317744444439,0.01658545861297539,0.0,1.4640087797545545,0.011990754918352073,-1.4520180248362025
18123,Perry,IN,25pct_stover,14.076262866236315,4.703679393666065,3.0145736434108525,199.92224644937542,1.6931299707289211,7082.005,-198.2291164786465,0.049844081999999956,0.016655740492170022,0.010674612807751937,1.415850348965709,0.011990754918352073,-1.4038595940473568
18123,Perry,IN,50pct_stover,14.079161229372493,4.721271954533623,6.028682170542637,192.97456084795834,1.6098612836438924,7082.005,-191.36469956431446,0.04985434511111107,0.016718035794183444,0.0213475786375969,1.3666468047980451,0.011401045660072464,-1.355245759137973
18123,Perry,IN,75pct_stover,14.080610410940583,4.737511241488291,9.042790697674416,185.86969979530258,1.5543488255872064,7082.005,-184.31535096971538,0.04985947666666663,0.016775539149888143,0.03202054446744185,1.3163301432988317,0.011007906154552723,-1.3053222371442792
18125,Pike,IN,no_stover_BAU,12.311003603220023,3.636983169905054,0.0,186.48049056052614,1.2553517874366384,18372.7444,-185.2251387730895,0.11309346125472024,0.03341068108388366,0.0,3.426158388655159,0.023064257522656485,-3.403094131132503
18125,Pike,IN,25pct_stover,12.310599046070525,3.6459096052165,2.8309277829457353,180.6540580129356,1.2336741725655027,18372.7444,-179.42038384037008,0.11308974484216879,0.03349268264107383,0.026005956285460333,3.319110832694437,0.022665980245427472,-3.2964448524490093
18125,Pike,IN,50pct_stover,12.310752876693975,3.6541039945229543,5.66128995348837,174.77121390715786,1.1850855058399368,18372.7444,-173.58612840131792,0.11309115798753155,0.03356795935119462,0.05200671664486486,3.2110268415939363,0.021773273090941864,-3.189253568502995
18125,Pike,IN,75pct_stover,12.309889255053232,3.6624772264951884,8.490816744186045,168.75644578667772,1.143080616639894,18372.7444,-167.6133651700378,0.1130832244376997,0.0336448789766085,0.07799980289408519,3.100519044291086,0.021001527998119156,-3.079517516292967
18127,Porter,IN,no_stover_BAU,13.608119324940064,4.030316217326106,0.0,155.12983845237127,1.2805919143035625,45001.0832,-153.84924653806772,0.3061900549685779,0.09068429770910068,0.0,6.981010766997719,0.05762802328082188,-6.923382743716897
18127,Porter,IN,25pct_stover,13.603304093114247,4.031235872204551,3.31959031007752,150.0101437672094,1.267139857904976,45001.0832,-148.74300390930443,0.3060817096445674,0.09070499044195078,0.07469257986685612,6.750618960512152,0.057022666171618,-6.693596294340534
18127,Porter,IN,50pct_stover,13.598226957949523,4.031068366966888,6.635973782945737,144.86024634083412,1.267139857904976,45001.0832,-143.59310648292916,0.30596747135358465,0.09070122148338254,0.1493130041596799,6.518867997956372,0.057022666171618,-6.461845331784755
18127,Porter,IN,75pct_stover,13.592059657835438,4.02873484157701,9.948884527131778,139.59554540003356,1.2550589592203896,45001.0832,-138.34048644081318,0.305828703760808,0.0906487158982729,0.22385529017632488,6.281950752896287,0.05647901264478216,-6.225471740251505
18129,Posey,IN,no_stover_BAU,12.165407175092986,4.24824732796674,0.0,177.12858095386844,1.1649441982455195,31565.507999999998,-175.96363675562293,0.1920036287543275,0.06704904250845638,0.0,5.591153639127982,0.03677205540927253,-5.554381583718709
18129,Posey,IN,25pct_stover,12.165756427850905,4.252304337902943,2.8239369457364347,171.72972159265615,1.1453344224369955,31565.507999999998,-170.58438717021914,0.19200914092468954,0.06711307329825501,0.04456950212606949,5.42073590077076,0.03615306287411035,-5.38458283789665
18129,Posey,IN,50pct_stover,12.165862888351846,4.255627181705028,5.647933441860466,166.28124141083117,1.1290762112836437,31565.507999999998,-165.15216519954754,0.19201082116458662,0.06716551692456377,0.08913994412125702,5.248751856003522,0.035639864179883546,-5.213111991823639
18129,Posey,IN,75pct_stover,12.166080899603998,4.25910859913695,8.471342573643412,160.6671042796055,1.0943989665470832,31565.507999999998,-159.5727053130584,0.19201426198254856,0.06722046327946309,0.13370111588954084,5.07153876547472,0.03454525933373369,-5.036993506140987
18131,Pulaski,IN,no_stover_BAU,12.082873042246591,3.8412861656786945,0.0,128.72635049678948,0.9835253218819161,68027.7166,-127.74282517490757,0.4109851315158654,0.13065696332914542,0.0,8.756959690547863,0.06690698186590677,-8.690052708681957
18131,Pulaski,IN,25pct_stover,12.069288704063647,3.8487466143966826,2.983349085271318,124.0547158325696,0.9638072967801811,68027.7166,-123.09090853578942,0.4105230757618115,0.1309107219746935,0.10147521304585323,8.439159051551577,0.06556560964237425,-8.373593441909204
18131,Pulaski,IN,50pct_stover,12.052462546712873,3.856147879935549,5.9568620155038765,119.34755082370815,0.9579673861926177,68027.7166,-118.38958343751553,0.40995075322994873,0.13116246757197317,0.20261586050800126,8.118941364339314,0.06516833385995414,-8.05377303047936
18131,Pulaski,IN,75pct_stover,12.035331481560185,3.8625836897922055,8.918792682170544,114.54119203379895,0.9776854112943525,68027.7166,-113.5635066225046,0.4093680596073172,0.13138137429648322,0.30336255049842575,7.791975750701452,0.06650970608348665,-7.725466044617966
18133,Putnam,IN,no_stover_BAU,14.59919416589574,4.201836483360298,0.0,200.67396109058538,1.4414989374152207,43341.8706,-199.23246215317016,0.31637819220126406,0.09105772657208054,0.0,8.697584854377586,0.06247726041548799,-8.635107593962099
18133,Putnam,IN,25pct_stover,14.600869220525977,4.2136104475664915,3.2521648682170525,193.53124783030586,1.432926426079817,43341.8706,-192.09832140422606,0.3164144922017799,0.09131287938861748,0.07047745444406477,8.388006300517647,0.06210571173847189,-8.325900588779175
18133,Putnam,IN,50pct_stover,14.601301746879749,4.224320467822369,6.503509178294574,186.3205744444819,1.4245287789872918,43341.8706,-184.89604566549463,0.316423865452408,0.09154497554464429,0.1409371266257779,8.075482227690403,0.0617417420048432,-8.013740485685558
18133,Putnam,IN,75pct_stover,14.602488771502173,4.234874380414207,9.755054883720936,178.94408795721537,1.425765318990505,43341.8706,-177.51832263822487,0.3164495893862001,0.09177368870158387,0.2114011632330654,7.7557715048766465,0.06179533596165419,-7.693976168914993
18135,Randolph,IN,no_stover_BAU,14.328503623990981,4.220917404950003,0.0,237.97757328595023,1.7276698221317912,76607.0598,-236.24990346381844,0.548832266983797,0.16167603602593286,0.0,18.23076218777567,0.1323517053787055,-18.098410482396968
18135,Randolph,IN,25pct_stover,14.329277305800643,4.240694480713254,3.481881565891472,229.8339602200521,1.7052497281341474,76607.0598,-228.12871049191796,0.5488619017281263,0.16243356783876509,0.1333683546673828,17.606903934648354,0.13063416789710638,-17.476269766751248
18135,Randolph,IN,50pct_stover,14.327233307657929,4.260687463811118,6.961928620155038,221.58941552305643,1.658821883838438,76607.0598,-219.930593639218,0.5487836093841514,0.16319936966464435,0.26666644106377424,16.97531360602183,0.1270774672527599,-16.84823613876907
18135,Randolph,IN,75pct_stover,14.323820412606002,4.28003249935949,10.437899333333338,213.1569334730968,1.6643190049975012,76607.0598,-211.4926144680993,0.5486528834564844,0.16394035281218794,0.3998083892075236,16.32932594935815,0.12749858554212007,-16.20182736381603
18137,Ripley,IN,no_stover_BAU,15.32798536648559,4.342050802367047,0.0,180.5364739333772,1.435188558745627,41763.595199999996,-179.10128537463157,0.3200758880387139,0.09066982602394627,0.0,7.539852216188916,0.05993863400312378,-7.479913582185793
18137,Ripley,IN,25pct_stover,15.328822160152534,4.353341256840541,3.278385643410854,173.45951435348516,1.432795971803384,41763.595199999996,-172.02671838168177,0.32009336179469994,0.09090559100907379,0.06845858546045122,7.244292941047544,0.059838710970587135,-7.184454230076955
18137,Ripley,IN,50pct_stover,15.329624789364022,4.363908251080206,6.556978914728683,166.2752475047827,1.4244357956200469,41763.595199999996,-164.85081170916266,0.3201101221354421,0.09112624884402683,0.13692150656483199,6.944252128569553,0.059489559956665564,-6.884762568612888
18137,Ripley,IN,75pct_stover,15.330340358992805,4.373680362296191,9.834751410852709,158.9386663484237,1.4170332093381883,41763.595199999996,-157.5216331390855,0.320125064515599,0.09133030809256372,0.2053672884077407,6.637850123003429,0.059180401339756945,-6.578669721663672
18139,Rush,IN,no_stover_BAU,15.095257784200934,4.345390201219999,0.0,212.62155946930255,1.592374859356036,72641.137,-211.02918460994653,0.5482683443762283,0.15782704246263976,0.0,15.445071830563254,0.11567192031383754,-15.329399910249418
18139,Rush,IN,25pct_stover,15.097783707674118,4.359248327543057,3.351311007751939,205.111997909847,1.5535161387163556,72641.137,-203.55848177113063,0.5483600873527618,0.15833037748903803,0.12172152102185833,14.899568740512908,0.1128491786642058,-14.786719561848702
18139,Rush,IN,50pct_stover,15.101292900841248,4.372211488718388,6.703413333333333,197.53347726366925,1.534253315770686,72641.137,-195.99922394789857,0.5484875432435683,0.1588012068724832,0.24347178315714665,14.349056383996583,0.11144990530360266,-14.237606478692982
18139,Rush,IN,75pct_stover,15.104347775586783,4.385355687870511,10.056629457364336,189.77749441452232,1.51759957835368,72641.137,-188.25989483616866,0.5485984980310223,0.1592786116581655,0.3652624990853192,13.785652971282051,0.11024015888233189,-13.67541281239972
18141,St. Joseph,IN,no_stover_BAU,14.418117008797486,4.07765949773128,0.0,159.0604238026183,1.2541763111372886,34195.967,-157.806247491481,0.24652072671748873,0.0697197548108277,0.0,5.439225003360349,0.04288777174783245,-5.396337231612517
18141,St. Joseph,IN,25pct_stover,14.419563436920601,4.084343934078489,3.486184465116279,153.1530807061903,1.2256553979992144,34195.967,-151.9274253081911,0.2465454577216717,0.06983404519319908,0.05960672446251446,5.23721769377722,0.041912471543353,-5.195305222233867
18141,St. Joseph,IN,50pct_stover,14.420602771826458,4.090705810070372,6.972082713178296,147.20192972863958,1.2297577686496035,34195.967,-145.97217195999,0.24656322825274302,0.06994282044393735,0.11920855519055773,5.0337123313368775,0.04205275607473547,-4.991659575262142
18141,St. Joseph,IN,75pct_stover,14.421318903013097,4.096613452155204,10.458490604651162,141.1071640288503,1.2479755695723564,34195.967,-139.85918845927793,0.24657547265195598,0.0700438292108277,0.17881909979323057,4.82529592459415,0.0426757313939025,-4.782620193200248
18143,Scott,IN,no_stover_BAU,15.339506359951892,4.183058499654179,0.0,184.7714898755572,1.3224441442439492,14528.2274,-183.44904573131325,0.11142791830056367,0.030386212555239368,0.0,2.684402221948892,0.019212769251374495,-2.665189452697518
18143,Scott,IN,25pct_stover,15.342306921446992,4.195421634212915,3.1799823565891487,177.89840093095813,1.3043470829174695,14528.2274,-176.59405384804066,0.11144826189768792,0.03047601977036242,0.02309975340225752,2.584548422821331,0.01894985102915165,-2.5655985717921794
18143,Scott,IN,50pct_stover,15.345712606820618,4.2086523526772,6.360359596899224,170.86647354556507,1.3015131719336759,14528.2274,-169.5649603736314,0.11147300118346835,0.03057212921361968,0.04620237528476213,2.4823869827060534,0.018908679325947742,-2.463478303380106
18143,Scott,IN,75pct_stover,15.348094554105007,4.221529580959063,9.541294031007755,163.72359838446312,1.2669316861872635,14528.2274,-162.45666669827585,0.11149030391936957,0.030665670863999992,0.06930904468637167,2.3786136680757526,0.018406271637194004,-2.3602073964385584
18145,Shelby,IN,no_stover_BAU,14.472206587710689,4.173148294353572,0.0,179.00296824393504,1.422451225244521,77052.2144,-177.58051701869053,0.5575577824186881,0.16077515854976285,0.0,13.792575087368075,0.1096030167810835,-13.68297207058699
18145,Shelby,IN,25pct_stover,14.472530878316089,4.177220806794267,3.173057891472868,173.1901441086366,1.3670608945955594,77052.2144,-171.82308321404102,0.5575702760733158,0.1609320566006264,0.12224556847868967,13.344684115825563,0.10533506914823283,-13.239349046677328
18145,Shelby,IN,50pct_stover,14.471855233639502,4.180090348944664,6.345729984496127,167.33127911422517,1.3704443789141143,77052.2144,-165.96083473531107,0.5575442461140765,0.16104260888912753,0.24447627364495209,12.893245594135518,0.10559577410736516,-12.787649820028156
18145,Shelby,IN,75pct_stover,14.470415471751602,4.181870866468228,9.516971782945735,161.34292873783,1.3497271295673592,77052.2144,-159.99320160826264,0.5574887776932408,0.16111120529811182,0.3666518751291425,12.431829937031198,0.10399946416892072,-12.327830472862276
18147,Spencer,IN,no_stover_BAU,12.98828980399382,4.505048856007575,0.0,147.61503962746792,1.1380053901620615,36705.0202,-146.47703423730587,0.2383677198095236,0.08267895463087246,0.0,5.41821301135001,0.04177051083360735,-5.376442500516403
18147,Spencer,IN,25pct_stover,12.98756521320978,4.50580067484807,2.8561240310077523,142.71290913501701,1.1380053901620615,36705.0202,-141.57490374485496,0.23835442174984112,0.08269275239373601,0.05241704512592248,5.2382802126015635,0.04177051083360735,-5.1965097017679565
18147,Spencer,IN,50pct_stover,12.986297179337702,4.506402129920464,5.7119379844961236,137.77262190118827,1.096371046619547,36705.0202,-136.67625085456874,0.23833115014539666,0.08270379060402683,0.10482839955103875,5.056946869890078,0.040242321412865614,-5.016704548477213
18147,Spencer,IN,75pct_stover,12.98430455468158,4.506251766152368,8.566666666666663,132.74818768140702,1.068614817591204,36705.0202,-131.67957286381582,0.23829458048126967,0.08270103105145415,0.15721983652333327,4.872524910359435,0.03922352846570446,-4.833301381893731
18149,Starke,IN,no_stover_BAU,12.432454764371895,3.740038662283871,0.0,116.22047168746236,0.9823151502962805,24969.1262,-115.23815653716608,0.15521376599369655,0.046692748675722574,0.0,2.9019236245877744,0.02452755095591979,-2.8773960736318545
18149,Starke,IN,25pct_stover,12.41871985622402,3.7486276211541965,3.077709736434109,111.82427034902663,0.978454258838438,24969.1262,-110.8458160901882,0.1550422916662517,0.04679997807470245,0.038423861407995995,2.7921543185677637,0.02443114786986442,-2.7677231706978995
18149,Starke,IN,50pct_stover,12.401620057163672,3.755989461313066,6.143799069767441,107.38884312237343,0.968403728307275,24969.1262,-106.42043939406615,0.15482880814588545,0.046891887432697975,0.07670264716023291,2.681405576394544,0.024180194904654857,-2.657225381489889
18149,Starke,IN,75pct_stover,12.383559668100897,3.762824697483301,9.196811565891473,102.83915664551633,1.0062104878667808,24969.1262,-101.83294615764954,0.1546033320790207,0.04697722236996868,0.11481817431318189,2.5678038805834653,0.025124196655309215,-2.542679683928156
18151,Steuben,IN,no_stover_BAU,13.196979177591647,4.004531221881077,0.0,182.63853985859683,1.2838962933693865,21246.015,-181.35464356522743,0.1401916087808999,0.04254016520402684,0.0,3.8803411574138456,0.027277679907370383,-3.8530634775064754
18151,Steuben,IN,25pct_stover,13.200416400779151,4.019869047973241,2.983071891472869,176.529539331588,1.264819437158206,21246.015,-175.26471989442982,0.14022812242859992,0.0427030990456376,0.031689195076155474,3.750549240582009,0.026872372734154798,-3.7236768678478542
18151,Steuben,IN,50pct_stover,13.204569211710213,4.03532533064191,5.966426976744185,170.3264695244371,1.250941322644035,21246.015,-169.07552820179308,0.14027223777026668,0.042867291252348984,0.0633813985221558,3.6187587264132333,0.026577518105015005,-3.5921812083082183
18151,Steuben,IN,75pct_stover,13.207619738911035,4.050232770520644,8.95074178294574,163.9519515979536,1.2583952579495967,21246.015,-162.69355634000402,0.14030464354359995,0.043025653097986574,0.09508379709079595,3.483325622929396,0.026735884526325998,-3.45658973840307
18153,Sullivan,IN,no_stover_BAU,13.076446870013042,3.8131269714445164,0.0,156.6230513178259,1.152441404879703,44596.3972,-155.4706099129462,0.2915812092898992,0.08502586249628635,0.0,6.984823807245748,0.05139473464174125,-6.933429072604006
18153,Sullivan,IN,25pct_stover,13.074711855495416,3.811222103084733,2.9806380775193784,151.51260117721083,1.1110860114389234,44596.3972,-150.4015151657719,0.29154252159161126,0.08498338736329304,0.06646285980724928,6.756916142904081,0.049550433089493966,-6.707365709814587
18153,Sullivan,IN,50pct_stover,13.072469808576649,3.808123391515377,5.96051342635659,146.37437889244285,1.0836087325123152,44596.3972,-145.29077015993053,0.2914925279841461,0.08491429167731543,0.1329087121388657,6.527769940990677,0.04832504544450776,-6.479444895546169
18153,Sullivan,IN,75pct_stover,13.068659330561513,3.802366489108063,8.938137984496128,141.10387721725576,1.0422533390715354,44596.3972,-140.06162387818424,0.2914075611886036,0.08478592312411631,0.1993043758924984,6.292724554840769,0.04648074389226047,-6.246243810948508
18155,Switzerland,IN,no_stover_BAU,14.567370174890042,3.994157415010667,0.0,184.55763300194624,1.2465627775148138,3480.2996,-183.31107022443143,0.025349406296360868,0.006950432226899329,0.0,0.6423158563136202,0.004338411935959695,-0.6379774443776606
18155,Switzerland,IN,25pct_stover,14.571779690221122,4.010695895791098,3.09316111627907,177.53746626969217,1.222629969035125,3480.2996,-176.31483630065705,0.025357079513582344,0.0069792116609217,0.0053825636978608,0.6178835728434231,0.0042551185921809575,-0.6136284542512422
18155,Switzerland,IN,50pct_stover,14.576338145187858,4.026955722436488,6.187548046511629,170.36546936554856,1.2087518545209537,3480.2996,-169.1567175110276,0.02536501190808102,0.007007506195006709,0.0107672604956276,0.5929228748867309,0.004206818595788533,-0.5887160562909424
18155,Switzerland,IN,75pct_stover,14.5804078999003,4.042483157240223,9.283592883720926,163.05013450188824,1.18821224503998,3480.2996,-161.86192225684826,0.025372093890929925,0.007034526257574942,0.01615484229988839,0.5674633178868678,0.004135334601127743,-0.56332798328574
18157,Tippecanoe,IN,no_stover_BAU,14.164343940797048,4.526170619912557,0.0,200.16417733497542,1.5946356042103946,75473.939,-198.56954173076502,0.5345194152813679,0.17080396263543626,0.0,15.107178910165118,0.12035343031940346,-14.986825479845713
18157,Tippecanoe,IN,25pct_stover,14.163800008610236,4.531426931263117,3.348643302325581,193.6555099839742,1.591382574168273,75473.939,-192.06412740980593,0.5344988889290242,0.17100231989655482,0.12636765016623974,14.61594414754436,0.1201079113284392,-14.49583623621592
18157,Tippecanoe,IN,50pct_stover,14.161848178415262,4.537735292789933,6.69600911627907,187.06162677814385,1.5474514026736632,75473.939,-185.5141753754702,0.5344252327724873,0.17124037834308725,0.25268709179274523,14.118277808694394,0.11679225277085649,-14.001485555923537
18157,Tippecanoe,IN,75pct_stover,14.159754908099238,4.543185122310035,10.041886961240312,180.29298180532072,1.4930533572124651,75473.939,-178.79992844810826,0.5343462390944163,0.17144603839346756,0.37895038197877334,13.607421510902885,0.11268661800599879,-13.494734892896886
18159,Tipton,IN,no_stover_BAU,15.553021272679448,4.6421405255330885,0.0,205.36951720148025,1.900267768910188,54754.0158,-203.46924943257005,0.4257951862510133,0.12708791784042953,0.0,11.244805789688222,0.10404729144313918,-11.140758498245082
18159,Tipton,IN,25pct_stover,15.553026507847862,4.644504920604557,3.444513968992249,198.9316800199785,1.8283666454237164,54754.0158,-197.10331337455477,0.4257953295742603,0.12715264790297984,0.09430048614076114,10.892308350934448,0.10011041619172316,-10.792197934742722
18159,Tipton,IN,50pct_stover,15.553102752913116,4.6468303413873375,6.889395038759689,192.4711164306185,1.7467994151781252,54754.0158,-190.7243170154404,0.42579741693601414,0.12721631096612085,0.1886110224023448,10.538566550085724,0.09564428277809382,-10.442922267307631
18159,Tipton,IN,75pct_stover,15.552384121888268,4.648057580389804,10.333303767441851,185.87364815887676,1.7458931743003496,54754.0158,-184.1277549845764,0.4257777429687697,0.12724990909798656,0.28289493887435535,10.177328668094779,0.0955946624507535,-10.081734005644025
18161,Union,IN,no_stover_BAU,14.716979368664347,4.4038314253663735,0.0,219.37522880556276,1.6328656462625828,18575.0874,-217.74236315930017,0.13668458901846853,0.04090077681052348,0.0,4.074914048458325,0.03033062209178496,-4.044583426366541
18161,Union,IN,25pct_stover,14.718820408928462,4.417077631298776,3.44059584496124,211.48671682886086,1.5965604986935105,18575.0874,-209.89015633016734,0.13670168776037497,0.04102380152697987,0.03195468426411594,3.9283842490351413,0.029656250802619542,-3.8987279982325216
18161,Union,IN,50pct_stover,14.715589893376862,4.4311759787777465,6.879279875968993,203.5226308521051,1.5826823841793387,18575.0874,-201.93994846792575,0.13667168420601594,0.041154740545288594,0.06389161247259259,3.7804506559557884,0.029398463612571594,-3.7510521923432165
18161,Union,IN,75pct_stover,14.711433640639594,4.4437218504238505,10.315615255813956,195.37148263840444,1.552261557164275,18575.0874,-193.81922108124016,0.13663308282709033,0.04127126087645638,0.09580672748075879,3.629042365475945,0.028833394091986504,-3.6002089713839585
18163,Vanderburgh,IN,no_stover_BAU,11.077958734692917,3.9672597577544604,0.0,196.4489202808374,1.3446643933925897,14487.7588,-195.10425588744482,0.08024739707229207,0.028738351233646525,0.0,2.8461045735492,0.019481173398420152,-2.8266234001507806
18163,Vanderburgh,IN,25pct_stover,11.078541305683292,3.9737103634058992,2.6624933333333343,191.06495631331916,1.305902819554508,14487.7588,-189.75905349376464,0.08025161714628828,0.028785078643042507,0.01928678060997067,2.7681030021999047,0.018919605065945633,-2.7491833971339594
18163,Vanderburgh,IN,50pct_stover,11.078732054207187,3.979038804256015,5.324927286821706,185.61624503051505,1.2918581676661667,14487.7588,-184.32438686284888,0.08025299890559112,0.02882367722595078,0.03857313107950564,2.689163387363801,0.01871612953695738,-2.6704472578268432
18163,Vanderburgh,IN,75pct_stover,11.075451288284729,3.9849668958133098,7.9853015503875975,179.9964179457997,1.264615428874848,14487.7588,-178.73180251692483,0.0802292334329092,0.02886661960626398,0.057844561403640776,2.6077446880627373,0.018321443308297353,-2.5894232447544394
18165,Vermillion,IN,no_stover_BAU,13.877225096226285,4.015861086698189,0.0,195.48134196147893,1.345022448747055,30351.45,-194.1363195127319,0.21059695182342864,0.06094360348993288,0.0,5.933142176476729,0.0408233816020238,-5.892318794874706
18165,Vermillion,IN,25pct_stover,13.873338608637903,4.022219805050942,3.128447488372093,189.07975042453816,1.3239721246519593,30351.45,-187.7557782998862,0.21053797155657145,0.06104010165100671,0.04747645876047558,5.738844591022849,0.04018447374276771,-5.698660117280081
18165,Vermillion,IN,50pct_stover,13.868901558857038,4.027341360392532,6.253494976744188,182.6260299056078,1.3019433934836149,30351.45,-181.32408651212418,0.2104706361092857,0.06111782496644295,0.09490132005595119,5.54296481537856,0.03951586981014826,-5.503448945568412
18165,Vermillion,IN,75pct_stover,13.863666734622935,4.031599526977698,9.375386883720926,175.99656181121134,1.2855977502088236,30351.45,-174.7109640610025,0.21039119385628563,0.06118244573154362,0.14227829311595575,5.3417508459848895,0.0390197558355756,-5.302731090149314
18167,Vigo,IN,no_stover_BAU,14.151124506532959,4.045720323767245,0.0,166.15462033665668,1.345998080197401,39699.696599999996,-164.80862225645927,0.28089767472909155,0.08030693469100669,0.0,6.596288016053459,0.05343571540801927,-6.54285230064544
18167,Vigo,IN,25pct_stover,14.145980600327478,4.046798416948137,3.137132511627907,160.55817322665973,1.3070075174698361,39699.696599999996,-159.2511657091899,0.2807955689712433,0.08032833467710065,0.06227160445281193,6.374110763748633,0.05188780189747169,-6.322222961851162
18167,Vigo,IN,50pct_stover,14.140894009253028,4.046337236235001,6.271083472868217,154.93928110845488,1.2914210070589702,39699.696599999996,-153.6478601013959,0.2806946009100514,0.08031918030990602,0.12448005561307125,6.151042451427769,0.05126902216310757,-6.099773429264662
18167,Vigo,IN,75pct_stover,14.134368091045149,4.0445136846010055,9.401001875968996,149.18218357993194,1.2538238070286283,39699.696599999996,-147.92835977290332,0.28056506242360674,0.08028298308660399,0.18660846110599996,5.922487426248799,0.04977642472889349,-5.872711001519906
18169,Wabash,IN,no_stover_BAU,14.515944318502394,4.349056761559583,0.0,194.5214019900103,1.507401939808667,61512.272,-193.01400005020164,0.4464543576282869,0.1337601812302461,0.0,11.965453389030854,0.09272371813483836,-11.872729670896016
18169,Wabash,IN,25pct_stover,14.50387823350402,4.357594265948463,3.3373017674418604,187.97239169323578,1.5018243255854218,61512.272,-186.47056736765035,0.4460832514770893,0.13402276187633108,0.10264250703248222,11.562608886324858,0.09238062641162702,-11.470228259913231
18169,Wabash,IN,50pct_stover,14.487598834244125,4.3663028542326865,6.667822635658914,181.37634110868714,1.468902662334904,61512.272,-179.90743844635224,0.4455825600594537,0.1342906044019687,0.20507645980620398,11.156870828642344,0.09035554010706877,-11.066515288535276
18169,Wabash,IN,75pct_stover,14.467564496852708,4.37434190273032,9.988742294573644,174.64211350395215,1.4161130903458985,61512.272,-173.22600041360624,0.44496638125397336,0.1345378544708725,0.30721511648085903,10.742633188509975,0.08710833359611747,-10.655524854913859
18171,Warren,IN,no_stover_BAU,13.80417902682769,4.4034029487728015,0.0,193.21449347006626,1.5404707110730345,61188.523199999996,-191.67402275899323,0.4223286643199997,0.13471886174496647,0.0,11.822509516269397,0.09425912784341285,-11.728250388425986
18171,Warren,IN,25pct_stover,13.803816731435669,4.405357677758084,3.2693023255813953,187.3752485709938,1.5127144820446916,61188.523199999996,-185.8625340889491,0.42231758015999976,0.13477866523489931,0.10002189059832556,11.465214744292018,0.09256076517956759,-11.372653979112451
18171,Warren,IN,50pct_stover,13.803273288347638,4.40580876906238,6.537984496124031,181.47497815508197,1.4710801385021772,61188.523199999996,-180.0038980165798,0.42230095391999983,0.13479246604026845,0.2000248080111628,11.104185911061727,0.09001322118379967,-11.014172689877926
18171,Warren,IN,75pct_stover,13.802005254475556,4.406410224134775,9.806356589147283,175.43244121337045,1.4155676804454915,61188.523199999996,-174.01687353292496,0.42226215935999967,0.13481086711409393,0.30001823883125567,10.734451999216953,0.08661649585610913,-10.647835503360845
18173,Warrick,IN,no_stover_BAU,11.751182607809822,4.262511451500039,0.0,174.19485841336763,1.2014880493842361,25738.029599999998,-172.9933703639834,0.15122614289740716,0.05485432295452348,0.0,4.483432422011064,0.030923934979097727,-4.452508487031967
18173,Warrick,IN,25pct_stover,11.751722862698413,4.26760364079772,2.7567338914728676,168.83929112236194,1.1839225198436492,25738.029599999998,-167.65536860251828,0.15123309544556424,0.05491985441395973,0.03547644924902592,4.345590672550368,0.030471832859842424,-4.315118839690526
18173,Warrick,IN,50pct_stover,11.751394025285842,4.273322651535471,5.5124177674418595,163.4269610037242,1.1561635151924037,25738.029599999998,-162.2707974885318,0.15122886363203505,0.05499345244778522,0.07093938583299224,4.206287959751898,0.029757370776462132,-4.176530588975437
18173,Warrick,IN,75pct_stover,11.749188823808447,4.278433952068078,8.267282883720933,157.88539723651826,1.1045244388966229,25738.029599999998,-156.78087279762164,0.15120048486158547,0.05505922984998658,0.10639178578639134,4.063659027481265,0.028428282702244668,-4.03523074477902
18175,Washington,IN,no_stover_BAU,14.941247172397587,4.066190185555633,0.0,209.1624470912377,1.3039432297851075,23916.9426,-207.8585038614526,0.17867447549732268,0.048625418634308706,0.0,5.002526241156669,0.03118633538042902,-4.971339905776239
18175,Washington,IN,25pct_stover,14.945311836859748,4.0859491875939575,3.159223813953488,201.50763287456382,1.2767865353037768,23916.9426,-200.23084633926004,0.17872308267063758,0.04886170609310066,0.03777948730943932,4.819446488922815,0.0305368302773133,-4.788909658645502
18175,Washington,IN,50pct_stover,14.950905098039943,4.106034900027607,6.31998462015504,193.68526800963025,1.2761870007567644,23916.9426,-192.40908100887347,0.1787899695239343,0.0491019005087785,0.07557735469656543,4.632359437451942,0.030522491243965687,-4.6018369462079765
18175,Washington,IN,75pct_stover,14.956325037104593,4.1266636061006166,9.481595286821703,185.71391476561197,1.2743883971157277,23916.9426,-184.43952636849625,0.1788547837096867,0.04934858829830872,0.1133853851156726,4.441709039470434,0.030479474143922863,-4.411229565326511
18177,Wayne,IN,no_stover_BAU,14.248707755947013,4.189883270506155,0.0,216.38553860117764,1.5609339909241806,47995.7596,-214.82460461025346,0.34193877603254413,0.10054831510163759,0.0,10.38558829161864,0.07491821257986554,-10.310670079038776
